id,passorfail
85050,0.5841
85051,0.1609
85052,0.0326
85053,0.9005
85054,0.1366
85055,0.3221
85056,0.3809
85057,0.7294
85058,0.751
85059,0.6032
85060,0.768
85061,0.1667
85062,0.646
85063,0.4584
85064,0.125
85065,0.7345
85066,0.8269
85067,0.8212
85068,0.0163
85069,0.026
85070,0.2241
85071,0.7692
85072,0.514
85073,0.2872
85074,0.6811
85075,0.4363
85076,0.057
85077,0.7541
85078,0.2402
85079,0.5098
85080,0.4928
85081,0.5723
85082,0.9506
85083,0.1361
85084,0.6546
85085,0.1158
85086,0.1741
85087,0.506
85088,0.9088
85089,0.2286
85090,0.5479
85091,0.1561
85092,0.0556
85093,0.5264
85094,0.2193
85095,0.1658
85096,0.1033
85097,0.4021
85098,0.9367
85099,0.4804
85100,0.9917
85101,0.9221
85102,0.2476
85103,0.1321
85104,0.1342
85105,0.8857
85106,0.4245
85107,0.9319
85108,0.6222
85109,0.7745
85110,0.2487
85111,0.9501
85112,0.3928
85113,0.5825
85114,0.5652
85115,0.316
85116,0.4413
85117,0.5817
85118,0.8708
85119,0.5672
85120,0.9161
85121,0.967
85122,0.6695
85123,0.7509
85124,0.2552
85125,0.34
85126,0.824
85127,0.204
85128,0.0557
85129,0.943
85130,0.6459
85131,0.4244
85132,0.3905
85133,0.1312
85134,0.0611
85135,0.784
85136,0.3539
85137,0.9257
85138,0.131
85139,0.4594
85140,0.1617
85141,0.5499
85142,0.0618
85143,0.7958
85144,0.5784
85145,0.2388
85146,0.1925
85147,0.3939
85148,0.298
85149,0.0101
85150,0.0218
85151,0.8824
85152,0.097
85153,0.5834
85154,0.5953
85155,0.542
85156,0.1379
85157,0.0627
85158,0.0172
85159,0.9945
85160,0.7574
85161,0.5575
85162,0.364
85163,0.0795
85164,0.8268
85165,0.7353
85166,0.1407
85167,0.9956
85168,0.1676
85169,0.8636
85170,0.6337
85171,0.8527
85172,0.4617
85173,0.0654
85174,0.7783
85175,0.7369
85176,0.1813
85177,0.9059
85178,0.3918
85179,0.5192
85180,0.8376
85181,0.9283
85182,0.677
85183,0.321
85184,0.0019
85185,0.2118
85186,0.1427
85187,0.2493
85188,0.1402
85189,0.2398
85190,0.4038
85191,0.891
85192,0.4383
85193,0.3928
85194,0.0039
85195,0.2599
85196,0.2751
85197,0.1936
85198,0.9559
85199,0.0272
85200,0.3263
85201,0.5864
85202,0.8379
85203,0.0014
85204,0.8289
85205,0.1983
85206,0.345
85207,0.4341
85208,0.9643
85209,0.9087
85210,0.1485
85211,0.2447
85212,0.9219
85213,0.5737
85214,0.0429
85215,0.2142
85216,0.9992
85217,0.3403
85218,0.6605
85219,0.8529
85220,0.5692
85221,0.9637
85222,0.8623
85223,0.5371
85224,0.6034
85225,0.7288
85226,0.0666
85227,0.689
85228,0.5042
85229,0.8853
85230,0.7367
85231,0.1139
85232,0.6862
85233,0.2838
85234,0.2137
85235,0.8791
85236,0.408
85237,0.6413
85238,0.0068
85239,0.0288
85240,0.7127
85241,0.8207
85242,0.4759
85243,0.5961
85244,0.437
85245,0.1723
85246,0.0639
85247,0.4077
85248,0.0102
85249,0.6488
85250,0.5199
85251,0.0938
85252,0.3687
85253,0.0599
85254,0.4692
85255,0.9396
85256,0.7837
85257,0.6218
85258,0.478
85259,0.8693
85260,0.2281
85261,0.2367
85262,0.9909
85263,0.0903
85264,0.4048
85265,0.0735
85266,0.829
85267,0.7876
85268,0.9579
85269,0.269
85270,0.0405
85271,0.1893
85272,0.3296
85273,0.1416
85274,0.024
85275,0.5846
85276,0.8396
85277,0.8756
85278,0.8449
85279,0.2962
85280,0.0703
85281,0.7753
85282,0.577
85283,0.9223
85284,0.6887
85285,0.0617
85286,0.9523
85287,0.7184
85288,0.8002
85289,0.0617
85290,0.5459
85291,0.3964
85292,0.1179
85293,0.1941
85294,0.4398
85295,0.4289
85296,0.3946
85297,0.257
85298,0.4826
85299,0.5662
85300,0.7267
85301,0.2483
85302,0.272
85303,0.3747
85304,0.3446
85305,0.9276
85306,0.0608
85307,0.8704
85308,0.232
85309,0.8576
85310,0.4494
85311,0.9323
85312,0.5263
85313,0.0747
85314,0.5148
85315,0.6514
85316,0.4028
85317,0.63
85318,0.4894
85319,0.8619
85320,0.7366
85321,0.3924
85322,0.9671
85323,0.0905
85324,0.2013
85325,0.0768
85326,0.0255
85327,0.0507
85328,0.868
85329,0.4227
85330,0.3989
85331,0.0987
85332,0.3919
85333,0.1741
85334,0.7992
85335,0.6904
85336,0.2444
85337,0.4089
85338,0.0821
85339,0.1507
85340,0.199
85341,0.7494
85342,0.3514
85343,0.8509
85344,0.0318
85345,0.6327
85346,0.7149
85347,0.2893
85348,0.5137
85349,0.7226
85350,0.695
85351,0.9674
85352,0.4209
85353,0.2757
85354,0.1213
85355,0.2801
85356,0.5238
85357,0.4807
85358,0.5313
85359,0.3917
85360,0.1281
85361,0.9577
85362,0.6303
85363,0.4998
85364,0.4517
85365,0.251
85366,0.3085
85367,0.3708
85368,0.7794
85369,0.2372
85370,0.0086
85371,0.1662
85372,0.5162
85373,0.0487
85374,0.1756
85375,0.7615
85376,0.2825
85377,0.129
85378,0.5296
85379,0.5215
85380,0.2379
85381,0.8775
85382,0.9963
85383,0.6526
85384,0.6
85385,0.8859
85386,0.6849
85387,0.3769
85388,0.8577
85389,0.0714
85390,0.5577
85391,0.0982
85392,0.2936
85393,0.0599
85394,0.3185
85395,0.0728
85396,0.1738
85397,0.6266
85398,0.6495
85399,0.0926
85400,0.7663
85401,0.9648
85402,0.3893
85403,0.0169
85404,0.0265
85405,0.4947
85406,0.8655
85407,0.0766
85408,0.4717
85409,0.2307
85410,0.2668
85411,0.7353
85412,0.2046
85413,0.457
85414,0.0048
85415,0.8528
85416,0.6092
85417,0.3596
85418,0.6493
85419,0.6663
85420,0.3897
85421,0.71
85422,0.8475
85423,0.475
85424,0.8029
85425,0.7826
85426,0.0071
85427,0.2374
85428,0.9534
85429,0.7101
85430,0.4425
85431,0.791
85432,0.186
85433,0.9212
85434,0.4741
85435,0.838
85436,0.665
85437,0.3466
85438,0.9897
85439,0.5527
85440,0.2099
85441,0.3205
85442,0.5982
85443,0.1381
85444,0.291
85445,0.728
85446,0.0269
85447,0.7605
85448,0.9334
85449,0.8497
85450,0.3166
85451,0.9235
85452,0.1017
85453,0.752
85454,0.7643
85455,0.8645
85456,0.1034
85457,0.2474
85458,0.0146
85459,0.6377
85460,0.2743
85461,0.7839
85462,0.3213
85463,0.0501
85464,0.4447
85465,0.0038
85466,0.172
85467,0.1848
85468,0.1655
85469,0.6295
85470,0.6014
85471,0.0221
85472,0.3772
85473,0.5215
85474,0.9988
85475,0.377
85476,0.9019
85477,0.3661
85478,0.8445
85479,0.4647
85480,0.7288
85481,0.0001
85482,0.2224
85483,0.7154
85484,0.4454
85485,0.3295
85486,0.7867
85487,0.4443
85488,0.6183
85489,0.1651
85490,0.8023
85491,0.2998
85492,0.299
85493,0.2945
85494,0.4718
85495,0.6652
85496,0.5152
85497,0.9121
85498,0.9228
85499,0.855
85500,0.35
85501,0.7129
85502,0.1414
85503,0.6549
85504,0.8865
85505,0.4192
85506,0.3989
85507,0.4181
85508,0.3308
85509,0.8436
85510,0.0436
85511,0.7509
85512,0.4673
85513,0.5955
85514,0.3569
85515,0.8226
85516,0.0688
85517,0.5574
85518,0.5887
85519,0.4968
85520,0.5426
85521,0.8049
85522,0.2904
85523,0.76
85524,0.2753
85525,0.0446
85526,0.822
85527,0.3942
85528,0.981
85529,0.1828
85530,0.3851
85531,0.9309
85532,0.9442
85533,0.9443
85534,0.7131
85535,0.2156
85536,0.2847
85537,0.6484
85538,0.2244
85539,0.4802
85540,0.7789
85541,0.333
85542,0.2133
85543,0.7217
85544,0.2249
85545,0.7919
85546,0.5519
85547,0.5163
85548,0.826
85549,0.2089
85550,0.475
85551,0.231
85552,0.4839
85553,0.4888
85554,0.3977
85555,0.5432
85556,0.8533
85557,0.611
85558,0.7927
85559,0.4171
85560,0.4029
85561,0.2952
85562,0.89
85563,0.2227
85564,0.9086
85565,0.99
85566,0.1725
85567,0.4734
85568,0.5351
85569,0.0511
85570,0.4187
85571,0.3535
85572,0.4634
85573,0.9996
85574,0.0172
85575,0.1078
85576,0.9577
85577,0.6055
85578,0.6458
85579,0.7166
85580,0.4654
85581,0.7843
85582,0.068
85583,0.7412
85584,0.8729
85585,0.081
85586,0.6228
85587,0.4755
85588,0.9646
85589,0.2575
85590,0.4541
85591,0.8822
85592,0.0798
85593,0.0936
85594,0.8436
85595,0.6091
85596,0.3814
85597,0.8394
85598,0.4855
85599,0.6398
85600,0.955
85601,0.5111
85602,0.3377
85603,0.2515
85604,0.8034
85605,0.7805
85606,0.5623
85607,0.364
85608,0.2823
85609,0.5129
85610,0.6007
85611,0.2684
85612,0.2502
85613,0.4814
85614,0.921
85615,0.7929
85616,0.2361
85617,0.624
85618,0.2176
85619,0.6455
85620,0.6121
85621,0.0185
85622,0.2705
85623,0.0798
85624,0.1886
85625,0.9247
85626,0.5474
85627,0.1478
85628,0.6766
85629,0.7407
85630,0.4688
85631,0.1077
85632,0.1107
85633,0.0533
85634,0.2089
85635,0.1157
85636,0.7666
85637,0.8646
85638,0.311
85639,0.0256
85640,0.7496
85641,0.8429
85642,0.0544
85643,0.9842
85644,0.0346
85645,0.5022
85646,0.6179
85647,0.8427
85648,0.7844
85649,0.6172
85650,0.5049
85651,0.1823
85652,0.1027
85653,0.7596
85654,0.2106
85655,0.6334
85656,0.968
85657,0.3638
85658,0.5557
85659,0.732
85660,0.6898
85661,0.6602
85662,0.7732
85663,0.7408
85664,0.5119
85665,0.5916
85666,0.5408
85667,0.0545
85668,0.4171
85669,0.2717
85670,0.775
85671,0.0858
85672,0.7758
85673,0.6137
85674,0.812
85675,0.631
85676,0.3621
85677,0.5553
85678,0.3255
85679,0.8193
85680,0.4762
85681,0.2169
85682,0.88
85683,0.6111
85684,0.048
85685,0.723
85686,0.5585
85687,0.299
85688,0.6718
85689,0.2612
85690,0.6664
85691,0.4681
85692,0.5515
85693,0.8636
85694,0.9314
85695,0.4891
85696,0.4263
85697,0.5547
85698,0.2685
85699,0.1773
85700,0.4807
85701,0.8742
85702,0.3942
85703,0.7278
85704,0.651
85705,0.643
85706,0.2056
85707,0.3043
85708,0.3237
85709,0.995
85710,0.9105
85711,0.0283
85712,0.345
85713,0.0833
85714,0.3257
85715,0.889
85716,0.3083
85717,0.5316
85718,0.4978
85719,0.921
85720,0.4769
85721,0.3312
85722,0.0472
85723,0.9792
85724,0.6287
85725,0.8397
85726,0.7066
85727,0.0282
85728,0.1342
85729,0.1786
85730,0.0086
85731,0.6963
85732,0.7168
85733,0.6645
85734,0.9674
85735,0.6037
85736,0.1449
85737,0.7413
85738,0.6139
85739,0.0632
85740,0.2526
85741,0.1216
85742,0.6347
85743,0.2124
85744,0.7383
85745,0.6412
85746,0.0618
85747,0.479
85748,0.0779
85749,0.7939
85750,0.8129
85751,0.1981
85752,0.4639
85753,0.5287
85754,0.015
85755,0.3051
85756,0.6509
85757,0.8216
85758,0.8081
85759,0.3299
85760,0.037
85761,0.0367
85762,0.9893
85763,0.4434
85764,0.3497
85765,0.6627
85766,0.8076
85767,0.5016
85768,0.0975
85769,0.3525
85770,0.4559
85771,0.907
85772,0.3066
85773,0.3086
85774,0.7752
85775,0.312
85776,0.1089
85777,0.1771
85778,0.1356
85779,0.6605
85780,0.4739
85781,0.9457
85782,0.9774
85783,0.6304
85784,0.5668
85785,0.1124
85786,0.5691
85787,0.2898
85788,0.653
85789,0.8835
85790,0.4945
85791,0.5218
85792,0.9515
85793,0.2541
85794,0.6766
85795,0.3988
85796,0.6431
85797,0.5409
85798,0.5127
85799,0.5091
85800,0.4832
85801,0.0533
85802,0.9813
85803,0.8568
85804,0.7382
85805,0.9424
85806,0.645
85807,0.2875
85808,0.7279
85809,0.3997
85810,0.9759
85811,0.2955
85812,0.8371
85813,0.9955
85814,0.8398
85815,0.9096
85816,0.937
85817,0.3636
85818,0.9253
85819,0.3286
85820,0.971
85821,0.5605
85822,0.89
85823,0.9179
85824,0.9282
85825,0.0514
85826,0.7014
85827,0.2729
85828,0.8651
85829,0.7699
85830,0.3788
85831,0.1905
85832,0.9563
85833,0.3881
85834,0.0676
85835,0.1863
85836,0.3756
85837,0.9052
85838,0.3404
85839,0.5946
85840,0.78
85841,0.3568
85842,0.8509
85843,0.5511
85844,0.5591
85845,0.1473
85846,0.8619
85847,0.3976
85848,0.8485
85849,0.7714
85850,0.4343
85851,0.3892
85852,0.2805
85853,0.4856
85854,0.8703
85855,0.3226
85856,0.6043
85857,0.8789
85858,0.0019
85859,0.0417
85860,0.9188
85861,0.6923
85862,0.9506
85863,0.7631
85864,0.6225
85865,0.4942
85866,0.9433
85867,0.6175
85868,0.9708
85869,0.3163
85870,0.8741
85871,0.1929
85872,0.4215
85873,0.2319
85874,0.5588
85875,0.6203
85876,0.2415
85877,0.6466
85878,0.1881
85879,0.1699
85880,0.4308
85881,0.0902
85882,0.2817
85883,0.3106
85884,0.2741
85885,0.9882
85886,0.6735
85887,0.3941
85888,0.9319
85889,0.9917
85890,0.1928
85891,0.518
85892,0.455
85893,0.4707
85894,0.1612
85895,0.2898
85896,0.152
85897,0.8317
85898,0.5762
85899,0.3512
85900,0.2552
85901,0.9399
85902,0.7569
85903,0.291
85904,0.8373
85905,0.9461
85906,0.235
85907,0.5005
85908,0.4891
85909,0.7124
85910,0.2359
85911,0.2776
85912,0.8114
85913,0.6204
85914,0.3293
85915,0.7066
85916,0.3459
85917,0.3413
85918,0.7371
85919,0.7511
85920,0.4769
85921,0.3328
85922,0.0555
85923,0.0052
85924,0.3941
85925,0.5337
85926,0.5843
85927,0.736
85928,0.3283
85929,0.9364
85930,0.1522
85931,0.9461
85932,0.5718
85933,0.8934
85934,0.1747
85935,0.697
85936,0.2205
85937,0.5225
85938,0.4557
85939,0.0988
85940,0.4944
85941,0.5634
85942,0.5505
85943,0.7489
85944,0.4073
85945,0.451
85946,0.1188
85947,0.6971
85948,0.066
85949,0.5231
85950,0.8398
85951,0.5223
85952,0.8442
85953,0.7258
85954,0.0766
85955,0.5289
85956,0.2292
85957,0.4924
85958,0.8731
85959,0.7444
85960,0.3352
85961,0.1481
85962,0.085
85963,0.1438
85964,0.2774
85965,0.5097
85966,0.8365
85967,0.5212
85968,0.7284
85969,0.9944
85970,0.8786
85971,0.0878
85972,0.0785
85973,0.5217
85974,0.7116
85975,0.5881
85976,0.0614
85977,0.6868
85978,0.7891
85979,0.5359
85980,0.5821
85981,0.1303
85982,0.188
85983,0.5887
85984,0.158
85985,0.4284
85986,0.561
85987,0.6487
85988,0.4436
85989,0.1021
85990,0.3942
85991,0.5652
85992,0.5226
85993,0.8011
85994,0.5169
85995,0.2826
85996,0.788
85997,0.0762
85998,0.3825
85999,0.7426
86000,0.6626
86001,0.5602
86002,0.0771
86003,0.2048
86004,0.3377
86005,0.6635
86006,0.6036
86007,0.1602
86008,0.211
86009,0.4028
86010,0.8657
86011,0.9412
86012,0.5917
86013,0.0342
86014,0.9795
86015,0.5719
86016,0.0894
86017,0.2308
86018,0.2679
86019,0.7648
86020,0.6223
86021,0.9791
86022,0.2994
86023,0.8185
86024,0.7567
86025,0.2937
86026,0.3469
86027,0.8772
86028,0.2653
86029,0.8035
86030,0.352
86031,0.5373
86032,0.9844
86033,0.8108
86034,0.9603
86035,0.392
86036,0.6397
86037,0.1869
86038,0.7113
86039,0.0713
86040,0.4473
86041,0.8446
86042,0.8203
86043,0.2451
86044,0.0271
86045,0.8
86046,0.2576
86047,0.6702
86048,0.5624
86049,0.4953
86050,0.6788
86051,0.823
86052,0.0604
86053,0.9856
86054,0.672
86055,0.9304
86056,0.5832
86057,0.4629
86058,0.4837
86059,0.4276
86060,0.174
86061,0.9914
86062,0.6398
86063,0.0272
86064,0.2744
86065,0.8085
86066,0.3513
86067,0.3819
86068,0.9008
86069,0.1805
86070,0.4211
86071,0.6055
86072,0.3503
86073,0.3349
86074,0.4618
86075,0.7135
86076,0.7778
86077,0.0411
86078,0.4252
86079,0.2571
86080,0.6381
86081,0.4914
86082,0.3074
86083,0.0961
86084,0.3471
86085,0.544
86086,0.6494
86087,0.3682
86088,0.9772
86089,0.5666
86090,0.2632
86091,0.4815
86092,0.3006
86093,0.4932
86094,0.5698
86095,0.5075
86096,0.8901
86097,0.8446
86098,0.8984
86099,0.193
86100,0.3951
86101,0.3949
86102,0.2425
86103,0.4929
86104,0.0356
86105,0.9966
86106,0.7827
86107,0.0119
86108,0.5663
86109,0.9238
86110,0.4817
86111,0.9941
86112,0.5808
86113,0.9462
86114,0.3734
86115,0.487
86116,0.8953
86117,0.0486
86118,0.7265
86119,0.8423
86120,0.2673
86121,0.2734
86122,0.5643
86123,0.7367
86124,0.0543
86125,0.9291
86126,0.5596
86127,0.2756
86128,0.5103
86129,0.6487
86130,0.9801
86131,0.4346
86132,0.0422
86133,0.2302
86134,0.0192
86135,0.3073
86136,0.8793
86137,0.885
86138,0.7959
86139,0.6121
86140,0.3145
86141,0.6993
86142,0.0698
86143,0.0774
86144,0.9002
86145,0.4048
86146,0.8215
86147,0.3589
86148,0.282
86149,0.8006
86150,0.9213
86151,0.0081
86152,0.087
86153,0.8201
86154,0.5752
86155,0.7172
86156,0.9077
86157,0.6801
86158,0.347
86159,0.2409
86160,0.4276
86161,0.9668
86162,0.0082
86163,0.3695
86164,0.8582
86165,0.0794
86166,0.1199
86167,0.579
86168,0.1758
86169,0.2054
86170,0.3104
86171,0.4389
86172,0.5168
86173,0.8942
86174,0.228
86175,0.1459
86176,0.8139
86177,0.8012
86178,0.0854
86179,0.1835
86180,0.7463
86181,0.9549
86182,0.6611
86183,0.8342
86184,0.3377
86185,0.2786
86186,0.9586
86187,0.219
86188,0.3565
86189,0.1406
86190,0.2935
86191,0.3918
86192,0.5238
86193,0.3197
86194,0.0625
86195,0.0657
86196,0.3693
86197,0.7526
86198,0.1556
86199,0.0325
86200,0.8961
86201,0.3595
86202,0.8841
86203,0.4938
86204,0.2975
86205,0.4404
86206,0.426
86207,0.5467
86208,0.7212
86209,0.86
86210,0.0222
86211,0.5538
86212,0.4452
86213,0.9452
86214,0.0114
86215,0.0062
86216,0.1023
86217,0.3785
86218,0.6943
86219,0.9893
86220,0.6616
86221,0.8174
86222,0.6022
86223,0.3276
86224,0.0945
86225,0.3248
86226,0.7416
86227,0.8113
86228,0.1985
86229,0.9594
86230,0.0581
86231,0.7448
86232,0.6408
86233,0.3738
86234,0.7133
86235,0.367
86236,0.3104
86237,0.0083
86238,0.4861
86239,0.3626
86240,0.0495
86241,0.7509
86242,0.1113
86243,0.5842
86244,0.9159
86245,0.887
86246,0.3582
86247,0.6234
86248,0.3272
86249,0.231
86250,0.3208
86251,0.1654
86252,0.363
86253,0.8322
86254,0.4625
86255,0.2722
86256,0.2329
86257,0.6724
86258,0.4211
86259,0.6597
86260,0.2002
86261,0.1719
86262,0.6139
86263,0.8289
86264,0.247
86265,0.3523
86266,0.9714
86267,0.0181
86268,0.4668
86269,0.8915
86270,0.2009
86271,0.8997
86272,0.7553
86273,0.1967
86274,0.3792
86275,0.8952
86276,0.7513
86277,0.1869
86278,0.8065
86279,0.2945
86280,0.9898
86281,0.0052
86282,0.8088
86283,0.9048
86284,0.9093
86285,0.2131
86286,0.7661
86287,0.6675
86288,0.1986
86289,0.9644
86290,0.8865
86291,0.7314
86292,0.7707
86293,0.8978
86294,0.9636
86295,0.8328
86296,0.9691
86297,0.5576
86298,0.6678
86299,0.8792
86300,0.5766
86301,0.9613
86302,0.8413
86303,0.8214
86304,0.6869
86305,0.0977
86306,0.6842
86307,0.6528
86308,0.403
86309,0.9897
86310,0.4114
86311,0.0334
86312,0.1609
86313,0.0084
86314,0.1795
86315,0.9088
86316,0.7386
86317,0.8479
86318,0.4076
86319,0.4255
86320,0.1914
86321,0.0985
86322,0.4162
86323,0.4035
86324,0.2609
86325,0.9649
86326,0.1686
86327,0.4687
86328,0.4381
86329,0.8847
86330,0.8487
86331,0.1585
86332,0.2536
86333,0.2538
86334,0.12
86335,0.3261
86336,0.2959
86337,0.9631
86338,0.0587
86339,0.2208
86340,0.1546
86341,0.5268
86342,0.4649
86343,0.5851
86344,0.68
86345,0.4044
86346,0.7584
86347,0.6646
86348,0.5753
86349,0.3879
86350,0.6422
86351,0.5045
86352,0.3812
86353,0.386
86354,0.8746
86355,0.8487
86356,0.4846
86357,0.3288
86358,0.5338
86359,0.5728
86360,0.8433
86361,0.4474
86362,0.9791
86363,0.488
86364,0.0063
86365,0.7053
86366,0.334
86367,0.1294
86368,0.9387
86369,0.6528
86370,0.93
86371,0.7058
86372,0.5503
86373,0.0635
86374,0.2456
86375,0.6156
86376,0.1437
86377,0.932
86378,0.6967
86379,0.2533
86380,0.4429
86381,0.3074
86382,0.6583
86383,0.2999
86384,0.0444
86385,0.0727
86386,0.5395
86387,0.0669
86388,0.6948
86389,0.4826
86390,0.2904
86391,0.2764
86392,0.2861
86393,0.3556
86394,0.6481
86395,0.5722
86396,0.6908
86397,0.3027
86398,0.9061
86399,0.6702
86400,0.9258
86401,0.1531
86402,0.4518
86403,0.1428
86404,0.2015
86405,0.997
86406,0.2014
86407,0.795
86408,0.4422
86409,0.9748
86410,0.6019
86411,0.3164
86412,0.7486
86413,0.0923
86414,0.9697
86415,0.8858
86416,0.0198
86417,0.3391
86418,0.9012
86419,0.8389
86420,0.2777
86421,0.2889
86422,0.2532
86423,0.0202
86424,0.272
86425,0.7234
86426,0.3626
86427,0.7356
86428,0.1157
86429,0.0788
86430,0.1792
86431,0.3322
86432,0.5457
86433,0.912
86434,0.6453
86435,0.9893
86436,0.8419
86437,0.248
86438,0.6271
86439,0.2115
86440,0.8388
86441,0.9143
86442,0.8159
86443,0.8554
86444,0.0757
86445,0.5045
86446,0.7923
86447,0.8764
86448,0.4369
86449,0.8105
86450,0.218
86451,0.2993
86452,0.8724
86453,0.6336
86454,0.4549
86455,0.7008
86456,0.2507
86457,0.7309
86458,0.3578
86459,0.9643
86460,0.5738
86461,0.4514
86462,0.6844
86463,0.4602
86464,0.7336
86465,0.8974
86466,0.3446
86467,0.1502
86468,0.2895
86469,0.5047
86470,0.3639
86471,0.6392
86472,0.9127
86473,0.7458
86474,0.8028
86475,0.7656
86476,0.3559
86477,0.8052
86478,0.2555
86479,0.6309
86480,0.3057
86481,0.1219
86482,0.7363
86483,0.5868
86484,0.3782
86485,0.588
86486,0.7291
86487,0.6961
86488,0.6074
86489,0.7436
86490,0.1419
86491,0.9638
86492,0.1236
86493,0.8117
86494,0.2922
86495,0.0862
86496,0.7764
86497,0.2348
86498,0.8503
86499,0.4363
86500,0.6722
86501,0.2541
86502,0.3813
86503,0.4822
86504,0.3123
86505,0.4606
86506,0.9704
86507,0.2083
86508,0.1553
86509,0.1928
86510,0.4454
86511,0.8205
86512,0.1833
86513,0.1166
86514,0.5937
86515,0.0705
86516,0.4442
86517,0.4905
86518,0.5085
86519,0.6361
86520,0.202
86521,0.9262
86522,0.9157
86523,0.198
86524,0.5849
86525,0.9993
86526,0.1599
86527,0.3702
86528,0.7638
86529,0.8013
86530,0.0655
86531,0.6089
86532,0.8544
86533,0.8071
86534,0.1253
86535,0.8132
86536,0.3995
86537,0.1601
86538,0.0045
86539,0.2863
86540,0.1602
86541,0.1118
86542,0.6593
86543,0.2319
86544,0.7112
86545,0.6383
86546,0.081
86547,0.6245
86548,0.6142
86549,0.1904
86550,0.1852
86551,0.2245
86552,0.3193
86553,0.7638
86554,0.2864
86555,0.0594
86556,0.3598
86557,0.9221
86558,0.7883
86559,0.2689
86560,0.7641
86561,0.6445
86562,0.6226
86563,0.7055
86564,0.0994
86565,0.2801
86566,0.1545
86567,0.2555
86568,0.259
86569,0.8385
86570,0.3837
86571,0.3489
86572,0.9072
86573,0.8042
86574,0.8294
86575,0.1713
86576,0.4548
86577,0.6619
86578,0.7778
86579,0.3766
86580,0.767
86581,0.7079
86582,0.7589
86583,0.1179
86584,0.9392
86585,0.7964
86586,0.3411
86587,0.6999
86588,0.1106
86589,0.9752
86590,0.7453
86591,0.8347
86592,0.5312
86593,0.4577
86594,0.2547
86595,0.0032
86596,0.2477
86597,0.7718
86598,0.3086
86599,0.1955
86600,0.2291
86601,0.0567
86602,0.4448
86603,0.4829
86604,0.8722
86605,0.7672
86606,0.7035
86607,0.8557
86608,0.9346
86609,0.8242
86610,0.0915
86611,0.7695
86612,0.4097
86613,0.9647
86614,0.5365
86615,0.6999
86616,0.3245
86617,0.0487
86618,0.7599
86619,0.7403
86620,0.4927
86621,0.3604
86622,0.6175
86623,0.1978
86624,0.4405
86625,0.3758
86626,0.6258
86627,0.3653
86628,0.314
86629,0.9311
86630,0.4815
86631,0.244
86632,0.6562
86633,0.8472
86634,0.186
86635,0.3063
86636,0.657
86637,0.5997
86638,0.2948
86639,0.7073
86640,0.5986
86641,0.8514
86642,0.1727
86643,0.5302
86644,0.0494
86645,0.6857
86646,0.6906
86647,0.6371
86648,0.4149
86649,0.6557
86650,0.8403
86651,0.1098
86652,0.4691
86653,0.1692
86654,0.3448
86655,0.199
86656,0.1348
86657,0.6413
86658,0.2649
86659,0.1012
86660,0.1738
86661,0.0264
86662,0.175
86663,0.5513
86664,0.1382
86665,0.6506
86666,0.8566
86667,0.9801
86668,0.7911
86669,0.9642
86670,0.0131
86671,0.9275
86672,0.364
86673,0.3474
86674,0.0249
86675,0.7551
86676,0.3198
86677,0.2958
86678,0.5042
86679,0.9916
86680,0.4582
86681,0.0768
86682,0.6055
86683,0.3053
86684,0.7429
86685,0.2744
86686,0.8349
86687,0.958
86688,0.9294
86689,0.747
86690,0.8444
86691,0.4289
86692,0.4005
86693,0.6843
86694,0.6264
86695,0.6389
86696,0.2316
86697,0.2968
86698,0.0939
86699,0.5253
86700,0.7104
86701,0.6131
86702,0.4184
86703,0.0653
86704,0.408
86705,0.8724
86706,0.4515
86707,0.4971
86708,0.0444
86709,0.6613
86710,0.704
86711,0.982
86712,0.8406
86713,0.1617
86714,0.1136
86715,0.6693
86716,0.0267
86717,0.6105
86718,0.8275
86719,0.654
86720,0.2646
86721,0.6843
86722,0.6413
86723,0.3236
86724,0.2237
86725,0.3904
86726,0.6385
86727,0.2395
86728,0.3589
86729,0.1371
86730,0.5889
86731,0.1924
86732,0.5368
86733,0.5227
86734,0.561
86735,0.251
86736,0.3799
86737,0.338
86738,0.6893
86739,0.5618
86740,0.4678
86741,0.7479
86742,0.7067
86743,0.8353
86744,0.6615
86745,0.7416
86746,0.9497
86747,0.0629
86748,0.2553
86749,0.702
86750,0.847
86751,0.5784
86752,0.8842
86753,0.717
86754,0.4484
86755,0.2949
86756,0.7958
86757,0.9075
86758,0.2025
86759,0.9462
86760,0.4555
86761,0.5834
86762,0.2129
86763,0.6225
86764,0.1477
86765,0.2386
86766,0.3092
86767,0.5963
86768,0.7898
86769,0.7512
86770,0.7527
86771,0.1832
